20	314	95.882433
20	315	96.587529
20	316	82.217732
20	317	80.565984
20	318	77.485586
20	319	76.427463
20	320	75.500365
20	321	73.834270
20	322	75.436504
20	323	73.709786
20	324	74.099887
20	325	73.952887
20	326	75.209019
20	327	75.520830
20	328	74.680251
20	329	74.049273
20	330	73.009179
20	331	72.346698
20	332	70.693777
20	333	75.833418
20	334	71.506527
20	335	73.091720
20	336	73.332711
20	337	73.026612
20	338	76.169035
20	339	73.770576
20	340	73.899324
20	341	74.270157
20	342	72.411964
20	343	73.742807
20	344	73.033672
20	345	73.121238
20	346	74.511544
20	347	73.908567
20	348	70.958124
20	349	72.168394
20	350	70.241203
20	351	70.370184
20	352	69.791720
20	353	71.897414
20	354	71.515892
20	355	69.090078
20	356	70.381325
20	357	70.856740
20	358	69.703668
20	359	69.528058
20	360	71.151246
20	361	70.612646
20	362	71.470733
20	363	69.610433
20	364	71.831654
20	365	71.891736
20	366	71.485280
20	367	71.020646
20	368	70.239675
20	369	70.983997
20	370	73.546459
20	371	71.481370
20	372	70.392980
20	373	71.590729
20	374	71.370981
20	375	69.599685
20	376	70.371964
20	377	71.846504
20	378	70.616893
20	379	70.032058
20	380	67.815253
20	381	68.127828
20	382	67.889098
20	383	68.672166
20	384	67.297055
20	385	67.010999
20	386	67.415125
20	387	66.929483
20	388	67.156300
20	389	66.998245
20	390	65.415464
20	391	66.533906
20	392	69.286441
20	393	67.574160
20	394	68.234638
20	395	68.132452
20	396	72.075272
20	397	72.750537
20	398	70.163670
20	399	70.875811
20	400	71.288799
20	401	69.627312
20	402	68.746302
20	403	68.138826
20	404	68.740279
20	405	69.726656
20	406	69.619726
20	407	71.091610
20	408	69.794844
20	409	69.804105
20	410	68.561117
20	411	69.009187
20	412	68.468793
20	413	68.754930
20	414	67.689570
20	415	67.869715
20	416	68.187125
20	417	66.621069
20	418	69.085282
20	419	68.893517
20	420	67.833618
20	421	69.017312
20	422	67.818867
20	423	67.540222
20	424	67.658886
20	425	68.243990
20	426	71.664720
20	427	71.272878
20	428	71.750152
20	429	70.078336
20	430	69.104721
20	431	67.644810
20	432	67.973635
20	433	69.935763
20	434	69.071040
20	435	67.567276
20	436	68.942983
20	437	69.284745
20	438	68.174946
20	439	68.620578
20	440	68.300241
20	441	67.065334
20	442	67.436396
20	443	67.692843
20	444	66.529265
20	445	67.595968
20	446	67.622965
20	447	67.668126
20	448	68.603193
20	449	67.816625
20	450	67.869608

